"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.171959386E1,2.000399828E0,-2.584368134E1,-7.672585964E0
1.172953230E1,-3.230310678E-1,-2.952803040E1,-7.557730198E0
1.173947074E1,-5.736792088E0,-2.053520393E1,-3.585644722E0
1.174940797E1,-7.073781967E0,-1.047876835E1,3.480958700E0
1.175934636E1,-3.835096598E0,-7.896314621E0,7.179664135E0
1.176928474E1,-7.639086246E-1,-1.096271706E1,3.964907169E0
1.177924454E1,-8.404789567E-1,-1.985504341E1,-2.018944025E0
1.178918292E1,-2.459821701E0,-2.833999252E1,-3.815953970E0
1.179912131E1,-4.654039860E0,-2.912543678E1,-1.333998680E0
1.180906600E1,-4.735395908E0,-2.335693932E1,-1.621735573E0
1.181900443E1,-2.900699139E0,-2.023311043E1,-3.039483070E0
1.182894282E1,-1.794018745E0,-2.119622040E1,-3.964308977E0
1.183886928E1,-7.112665176E-1,-2.252842522E1,-3.921238184E0
1.184880766E1,-2.847459018E-1,-2.249492645E1,-3.633501291E0
1.185874610E1,-5.772684813E-1,-2.103350830E1,-3.585644722E0
1.186868542E1,-6.394818425E-1,-1.884407616E1,-3.284149170E0
1.187862381E1,-6.107679605E-1,-1.649133301E1,-2.900699139E0
1.188856225E1,-9.810572863E-2,-1.417747402E1,-2.402393818E0
1.189849469E1,6.113662124E-1,-1.161416245E1,-1.549352646E0
1.190843308E1,1.133599758E0,-9.080163956E0,-4.905286431E-1
1.191837146E1,1.348953724E0,-6.693921566E0,4.432703853E-1
1.192829964E1,1.224527001E0,-4.423132420E0,1.037288666E0
1.193823803E1,7.405785918E-1,-2.348555326E0,1.042074203E0
1.194817641E1,-5.503492057E-2,-4.995017350E-1,8.841479421E-1
1.195813792E1,-1.118644595E0,9.906286001E-1,5.682953596E-1
1.196807631E1,-2.177468538E0,2.212762833E0,1.609173268E-1
1.197801475E1,-2.800200701E0,3.022135019E0,-2.512463629E-1
1.198791370E1,-2.977269650E0,3.165704250E0,-9.361918569E-1
1.199785214E1,-2.718844652E0,2.418545485E0,-1.554138303E0
1.200779053E1,-2.277967215E0,1.369292736E0,-1.712662816E0
1.201774339E1,-1.808375716E0,4.540380836E-1,-1.932802439E0
1.202768178E1,-7.639086246E-1,-1.686939895E-1,-2.254039049E0
1.203762016E1,1.274178028E-1,-4.654040039E-1,-2.450250387E0
1.204754891E1,5.443671346E-1,-6.143572330E-1,-2.364108801E0
1.205748735E1,8.602197170E-1,-8.009973764E-1,-2.206182480E0
1.206742574E1,8.315058947E-1,-1.055234790E0,-1.703091502E0
1.207739136E1,4.815555513E-1,-1.452443361E0,-1.113858938E0
1.208732974E1,2.279163599E-1,-2.142772675E0,-1.041476011E0
1.209726818E1,3.092723191E-1,-3.297309637E0,-1.520638824E0
1.210719224E1,7.022934556E-1,-5.199005604E0,-1.770090580E0
1.211713063E1,1.411167145E0,-8.030911446E0,-1.928016901E0
1.212706902E1,1.981257200E0,-1.234756279E1,-2.675773859E0
1.213699693E1,1.545165181E0,-1.748315811E1,-2.718844652E0
1.214693532E1,-3.948157430E-1,-2.071705818E1,-2.733201742E0
1.215687370E1,-4.601397991E0,-1.889193344E1,-4.290330887E0
1.216683100E1,-7.887939930E0,-1.498744488E1,-4.443471432E0
1.217676933E1,-8.247461319E0,-1.355474186E1,-1.496710539E0
1.218670777E1,-6.719046116E0,-1.389990711E1,4.145565331E-1
1.219664709E1,-4.270590305E0,-1.676949883E1,-8.165507317E-1
1.220658547E1,-3.983451605E0,-2.445405006E1,-3.413361549E0
1.221652386E1,-4.778466702E0,-3.050071144E1,-3.154338360E0
1.222643855E1,-4.333401680E0,-2.844049263E1,-9.266205430E-1
1.223637688E1,-1.305284739E0,-2.128236198E1,-7.830511928E-1
1.224631532E1,2.321636200E0,-1.771825409E1,-1.075573802E0
1.225626511E1,3.802195072E0,-1.681735611E1,-4.905286431E-1
1.226620344E1,3.035295486E0,-1.708116531E1,1.800599098E-1
1.227614183E1,1.100100160E0,-1.827877235E1,4.863412082E-1
1.228605865E1,-1.185643673E0,-1.910250092E1,3.188436031E-1
1.229599709E1,-3.144767046E0,-1.856112480E1,-2.033899277E-1
1.230593542E1,-3.580859184E0,-1.656371689E1,-8.261220455E-1
1.231590667E1,-2.943770170E0,-1.373659706E1,-1.190429211E0
1.232584506E1,-1.995015860E0,-1.102493000E1,-1.012762189E0
1.233578344E1,-7.160521746E-1,-9.185447693E0,-9.936196208E-1
1.234568907E1,3.332005441E-1,-7.762316704E0,-1.085145116E0
1.235562745E1,7.501499057E-1,-6.229115486E0,-1.161715388E0
1.236556584E1,8.985049129E-1,-4.571487427E0,-1.367498159E0
1.237551896E1,1.176670551E0,-2.799004316E0,-1.592423439E0
1.238545730E1,1.554736495E0,-1.001994491E0,-1.592423439E0
1.239539574E1,1.622333765E0,4.971089065E-1,-1.247856975E0
1.240535542E1,9.415757060E-1,1.546361685E0,-9.744769931E-1
1.241529381E1,-5.000999570E-1,1.963310957E0,-1.262213945E0
1.242523219E1,-1.856232166E0,1.939382792E0,-1.899302959E0
1.243516313E1,-2.383251429E0,1.810170293E0,-2.397608280E0
1.244510152E1,-2.230110645E0,1.460219979E0,-2.690130949E0
1.245503990E1,-1.195214868E0,4.827519655E-1,-2.622533560E0
1.246497834E1,-8.853443712E-2,-5.712863803E-1,-1.889731646E0
1.247491672E1,-1.746760458E-1,-1.146162033E0,-1.055832982E0
1.248485511E1,-2.512463629E-1,-1.265803218E0,-7.016952634E-1
1.249476157E1,4.606183618E-2,-1.093519926E0,-6.825526357E-1
1.250469995E1,5.246263742E-1,-1.050449133E0,-8.500502706E-1
1.251463834E1,1.013360381E0,-1.490728498E0,-8.452646136E-1
1.252458646E1,1.109671474E0,-2.482553482E0,-1.674975827E-2
1.253452485E1,6.831508875E-1,-4.183252335E0,2.374876440E-1
1.254446324E1,1.752742529E-1,-7.000801086E0,8.913264424E-2
1.255441860E1,-3.517449200E-1,-1.114457130E1,-6.251249313E-1
1.256435699E1,-8.644071817E-1,-1.578724575E1,-1.645663738E0
1.257429537E1,-2.182254314E0,-1.996511459E1,-2.445464849E0
1.258424297E1,-3.887738705E0,-2.231725883E1,-2.225325108E0
1.259418136E1,-4.246662140E0,-2.017568207E1,-2.090728760E0
1.260411974E1,-1.703091502E0,-1.684606934E1,-3.887738705E0
1.261403360E1,2.081755638E0,-1.660678673E1,-6.632904530E0
1.262397198E1,2.259422779E0,-1.923231125E1,-6.148955822E0
1.263391037E1,-1.664806366E0,-2.135953140E1,-2.833700180E0
1.264386225E1,-6.196812630E0,-2.146960068E1,-9.553344250E-1
1.265380063E1,-6.101099491E0,-1.973480415E1,1.034895778E-1
1.266373907E1,-2.383251429E0,-1.855155373E1,1.800599098E-1
1.267365412E1,-5.982056633E-2,-1.831705666E1,-7.639086246E-1
1.268359256E1,2.997010350E-1,-1.867657852E1,-6.251249313E-1
1.269353094E1,-7.495517135E-1,-1.943809509E1,-9.810572863E-2
1.270349089E1,-1.971087694E0,-2.120100594E1,-7.208378315E-1
1.271342928E1,-2.545963287E0,-2.268635178E1,-1.415354609E0
1.272336766E1,-3.413361549E0,-2.136910248E1,-1.295713425E0
1.273330516E1,-5.368297577E0,-1.718166351E1,-1.707877159E0
1.274324360E1,-5.612365723E0,-1.371266842E1,-2.368894339E0
1.275318199E1,-4.203591347E0,-1.183968639E1,-1.985444546E0
1.276312157E1,-2.828914642E0,-1.005224800E1,-1.832303882E0
1.277305995E1,-1.448854089E0,-8.332406998E0,-2.042872429E0
1.278299839E1,3.170489892E-2,-7.005586624E0,-2.129014015E0
1.279291740E1,1.291526079E0,-5.851049423E0,-2.052443504E0
1.280285579E1,2.216351986E0,-4.509274483E0,-2.153540373E0
1.281279417E1,2.642274380E0,-3.057429075E0,-2.301895380E0
1.282274422E1,2.493919373E0,-1.533799291E0,-2.196611166E0
1.283268261E1,2.187638044E0,-2.261217386E-1,-1.674377680E0
1.284262105E1,1.880758643E0,6.221339107E-1,-9.936196208E-1
1.285253881E1,1.315454245E0,1.153938770E0,-7.686942816E-1
1.286247719E1,3.954139352E-1,1.383649707E0,-1.147358418E0
1.287241563E1,-3.086741269E-1,1.105484009E0,-1.789233088E0
1.288234438E1,-6.203392744E-1,5.449653864E-1,-2.095514536E0
1.289228282E1,-8.069794178E-1,1.573280841E-1,-1.942373753E0
1.290222126E1,-1.022333503E0,-8.733802289E-2,-1.765304923E0
1.291216631E1,-1.118644595E0,-3.744767308E-1,-1.750947952E0
1.292210474E1,-9.840483069E-1,-4.462614357E-1,-1.789233088E0
1.293204313E1,-6.011967063E-1,-4.414757788E-1,-1.770090580E0
1.294199902E1,-5.503492057E-2,-4.755735099E-1,-1.467996716E0
1.295193740E1,4.145565331E-1,-7.674978375E-1,-3.708875179E-1
1.296187579E1,4.097708762E-1,-1.505085468E0,8.745766878E-1
1.297182308E1,1.800599098E-1,-2.866003275E0,1.277169108E0
1.298176152E1,-2.081755698E-1,-5.261219025E0,7.836494446E-1
1.299169990E1,-8.835497499E-1,-8.959924698E0,-7.591229677E-1
1.300160730E1,-1.506281853E0,-1.480977726E1,-2.800200701E0
1.301154574E1,-3.149552822E0,-2.216411781E1,-4.309473515E0
1.302148417E1,-5.626722336E0,-2.648077011E1,-3.566502094E0
1.303142495E1,-6.561119556E0,-2.092822456E1,-1.066002488E0
1.304136339E1,-2.718844652E0,-1.342552948E1,1.382453322E0
1.305130183E1,2.321636200E0,-1.272084332E1,6.257231236E-1
1.306123537E1,1.109671474E0,-1.694178200E1,-2.340180635E0
1.307117381E1,-2.665604353E0,-2.470350075E1,-3.183052301E0
1.308111219E1,-3.542573929E0,-3.028954506E1,-2.321038008E0
1.309105141E1,-2.321038008E0,-2.871805954E1,-2.761915445E0
1.310098985E1,-9.266205430E-1,-2.272942162E1,-4.285545349E0
1.311092829E1,6.544370055E-1,-1.982154465E1,-3.058625460E0
1.312085829E1,2.048256159E0,-1.844148445E1,-9.696913958E-1
1.313079672E1,2.264208317E0,-1.813520241E1,-8.309076428E-1
1.314073516E1,1.171884894E0,-1.855633926E1,-1.448854089E0
1.315067521E1,-6.729813814E-1,-1.845105553E1,-1.990230203E0
1.316061344E1,-3.015554667E0,-1.720080566E1,-2.215753794E0
1.317055167E1,-4.965705395E0,-1.476192093E1,-1.923231244E0
1.318051652E1,-5.104488850E0,-1.180140114E1,-1.434497118E0
1.319045474E1,-3.667000771E0,-9.266803741E0,-8.979067206E-1
1.320039292E1,-1.913659930E0,-7.417151928E0,-4.905286431E-1
1.321033574E1,-7.064808607E-1,-5.822335720E0,-9.810572863E-2
1.322027396E1,-6.939185411E-2,-4.327419758E0,7.477571070E-2
1.323021219E1,1.944168359E-1,-2.937788010E0,1.322034448E-1
1.324013115E1,2.374876440E-1,-1.438086390E0,1.417747438E-1
1.325006938E1,8.434699476E-2,-3.948157281E-2,1.082752272E-1
1.326000766E1,-2.129612118E-1,1.081555843E0,-9.810572863E-2
1.326994792E1,-8.883354068E-1,2.020738840E0,-6.490531564E-1
1.327988615E1,-1.463211060E0,2.447259426E0,-1.372283816E0
1.328982438E1,-1.554138303E0,2.313261271E0,-1.975873351E0
1.329976172E1,-1.329213023E0,1.685743570E0,-2.148754835E0
1.330969990E1,-8.165507317E-1,6.891329288E-1,-2.076371908E0
1.331963818E1,-2.177468538E-1,-3.026920557E-1,-1.928016901E0
1.332956980E1,2.374876440E-1,-9.158528447E-1,-1.918445587E0
1.333950808E1,3.954139352E-1,-1.275374413E0,-2.134397745E0
1.334944626E1,5.198407173E-1,-1.533799291E0,-2.215753794E0
1.335938141E1,6.735795736E-1,-1.792822361E0,-2.090728760E0
1.336931959E1,7.692924738E-1,-2.353341103E0,-1.803590059E0
1.337925787E1,9.032905698E-1,-3.143570662E0,-1.951945066E0
1.338920896E1,8.985049129E-1,-4.523631096E0,-1.841875196E0
1.339914714E1,7.310073376E-1,-6.808776855E0,-8.853443712E-2
1.340908537E1,6.305087805E-1,-9.534799576E0,2.158924341E0
1.341901225E1,1.944168359E-1,-1.218903828E1,2.815155745E0
1.342895042E1,-9.361918569E-1,-1.522194099E1,-6.203392744E-1
1.343888870E1,-2.478964329E0,-1.854676819E1,-5.338985443E0
1.344884610E1,-3.101696253E0,-2.046341896E1,-5.703292847E0
1.345878433E1,-4.474578202E-1,-1.942373848E1,-1.190429211E0
1.346872256E1,3.461816072E0,-1.658764458E1,1.506880045E0
1.347865126E1,4.678566456E0,-1.462792301E1,-9.218349457E-1
1.348858948E1,1.976471543E0,-1.594038582E1,-2.569891453E0
1.349852771E1,-2.114656925E0,-2.124407768E1,-2.196611166E0
1.350845813E1,-4.395615101E0,-2.724288368E1,-1.544566989E0
1.351839636E1,-5.746363640E0,-2.931207657E1,-2.761915445E0
1.352833459E1,-8.075178146E0,-2.638027191E1,-3.811168194E0
1.353827943E1,-7.950153351E0,-2.143610191E1,-2.368894339E0
1.354821761E1,-4.424329281E0,-1.943330956E1,-2.057229280E0
1.355815584E1,-1.410568953E0,-1.985504341E1,-3.135195971E0
1.356810422E1,-3.110669367E-2,-2.051606178E1,-3.403790236E0
1.357804245E1,-8.374879509E-2,-1.974975967E1,-2.924627542E0
1.358798068E1,-7.112665176E-1,-1.768953896E1,-2.666202545E0
1.359788922E1,-1.007976532E0,-1.526501179E1,-2.785843849E0
1.360782745E1,-7.208378315E-1,-1.262513065E1,-2.838485956E0
1.361776568E1,-1.220339537E-1,-1.014855862E1,-2.502892494E0
1.362770553E1,4.671986103E-1,-8.136195183E0,-1.870589137E0
1.363764376E1,8.267202377E-1,-6.507281303E0,-1.262213945E0
1.364758198E1,9.463613629E-1,-4.935794830E0,-9.074779749E-1
1.365754381E1,9.511470199E-1,-3.306880951E0,-7.830511928E-1
1.366748209E1,9.415757060E-1,-1.764108539E0,-6.681957245E-1
1.367742037E1,1.032503009E0,-2.356930375E-1,-2.895315289E-1
1.368736079E1,1.085743308E0,9.427721500E-1,6.520441920E-2
1.369729912E1,7.453642488E-1,1.651645780E0,3.170489892E-2
1.370723740E1,-3.278166950E-1,1.963310957E0,-3.852444589E-1
1.371717803E1,-1.722234130E0,1.738385677E0,-1.439282775E0
1.372711631E1,-2.445464849E0,1.278365493E0,-2.440679073E0
1.373705464E1,-2.809772015E0,8.470591903E-1,-2.982055187E0
1.374699464E1,-2.733201742E0,3.248256743E-1,-3.034697294E0
1.375693292E1,-1.923231244E0,-2.356930375E-1,-2.507678032E0
1.376687126E1,-1.362712502E0,-6.813562512E-1,-1.722234130E0
1.377681662E1,-7.304090858E-1,-1.031306505E0,-6.969096065E-1
1.378675495E1,-7.896314561E-2,-1.227517962E0,2.231307179E-1
1.379669329E1,9.870393574E-2,-1.198804140E0,5.682953596E-1
1.380659766E1,-7.896314561E-2,-1.160519004E0,3.427718580E-1
1.381653600E1,-1.411765367E-1,-1.275374413E0,1.034895778E-1
1.382647433E1,-1.746760458E-1,-1.548754454E0,-2.799602449E-1
1.383643074E1,-2.632104978E-2,-2.468196630E0,-1.424925923E0
1.384636907E1,4.193421602E-1,-4.686343193E0,-2.617748022E0
1.385630735E1,1.138385415E0,-8.255836487E0,-3.288934708E0
1.386622089E1,2.383849621E0,-1.324307728E1,-4.246662140E0
1.387615922E1,3.356531858E0,-1.928973961E1,-5.300700188E0
1.388609751E1,2.886940479E0,-2.301237297E1,-4.505684853E0
1.389606324E1,-4.713860750E-1,-2.010389709E1,-2.919841766E0
1.390600152E1,-4.002593994E0,-1.492523098E1,-1.650449395E0
1.391593980E1,-5.003990173E0,-1.417268848E1,6.879364848E-1
1.392585402E1,-5.483152866E0,-1.478106403E1,1.243669510E0
1.393579230E1,-6.397809505E0,-1.870529366E1,-1.770090580E0
1.394573063E1,-8.750552177E0,-2.744866753E1,-3.806382656E0
1.395566058E1,-7.667799950E0,-3.236890793E1,-3.260220766E0
1.396559891E1,-4.107878208E0,-2.801397133E1,-3.183052301E0
1.397553725E1,-2.574677229E0,-2.154138565E1,-3.801596880E0
1.398551855E1,1.369891018E-1,-2.006561279E1,-1.712662816E0
1.399545688E1,2.259422779E0,-2.020918274E1,-7.304090858E-1
1.400539516E1,2.474776745E0,-2.032942200E1,-1.482353687E0
1.401530433E1,1.171884894E0,-2.019960976E1,-2.569891453E0
1.402524261E1,-9.888339639E-1,-1.904986000E1,-3.269792080E0
1.403518089E1,-2.929413080E0,-1.656371689E1,-3.303291559E0
1.404510714E1,-3.341576815E0,-1.334895897E1,-2.455035925E0
1.405504547E1,-2.411965132E0,-1.076171970E1,-1.209571838E0
1.406498376E1,-9.792626500E-1,-8.773283958E0,-1.220339537E-1
1.407492360E1,1.561316848E-1,-6.866204739E0,5.006981492E-1
1.408486188E1,8.027920127E-1,-5.031507969E0,7.310073376E-1
1.409480021E1,1.219741344E0,-3.412165165E0,6.640082598E-1
1.410473631E1,1.301097274E0,-1.922034740E0,5.102694035E-1
1.411467464E1,1.253240824E0,-4.899304509E-1,2.279163599E-1
1.412461292E1,1.234098315E0,7.896314859E-1,-2.632104978E-2
1.413456844E1,8.171489239E-1,1.858026743E0,-2.081755698E-1
1.414450672E1,-3.038884699E-1,2.265404940E0,-5.533402562E-1
1.415444501E1,-1.415354609E0,1.958525300E0,-9.888339639E-1
1.416437641E1,-1.884945989E0,1.527219057E0,-1.367498159E0
1.417431464E1,-1.434497118E0,8.279166222E-1,-1.439282775E0
1.418425282E1,-1.172483116E-1,-2.069791555E-1,-1.578066587E0
1.419420912E1,6.305087805E-1,-1.351944804E0,-1.746162295E0
1.420414735E1,8.937192559E-1,-2.405983210E0,-1.736590981E0
1.421408553E1,1.138385415E0,-2.980858803E0,-1.784447432E0
1.422402501E1,1.243669510E0,-3.138785124E0,-1.827518344E0
1.423396324E1,6.496513486E-1,-2.822932482E0,-1.861017823E0
1.424390141E1,-1.268195957E-1,-2.458625317E0,-1.913659930E0
1.425382813E1,-3.900300860E-1,-2.262413740E0,-1.794018745E0
1.426376636E1,-5.335994363E-1,-2.578266382E0,-1.741376638E0
1.427370454E1,-8.213363886E-1,-3.805186272E0,-1.209571838E0
1.428362027E1,-9.505487680E-1,-5.735595703E0,-3.278166950E-1
1.429355850E1,-8.548358679E-1,-8.672785759E0,3.667000830E-1
1.430349672E1,-1.459621787E-1,-1.382752419E1,1.162313581E0
1.431346329E1,9.128618240E-1,-2.175674057E1,3.649054468E-2
1.432340152E1,1.243669510E0,-2.804268456E1,-2.359323025E0
1.433333969E1,-2.536391973E0,-2.395574379E1,-3.475574970E0
1.434325277E1,-5.641079426E0,-1.611805344E1,-1.736590981E0
1.435319100E1,-1.444068432E0,-1.609891129E1,6.879364848E-1
1.436312922E1,1.358525038E0,-2.317029953E1,-1.161715388E0
1.437308620E1,-1.137787223E0,-3.042354393E1,-2.182254314E0
1.438302443E1,-3.446861029E0,-3.142972565E1,-1.798804402E0
1.439296266E1,-4.016951084E0,-2.668176651E1,-6.107679605E-1
1.440287542E1,-2.757129908E0,-2.145524406E1,1.013360381E0
1.441281365E1,-5.000999570E-1,-1.896371841E1,1.602592945E0
1.442275188E1,6.927221417E-1,-1.772303963E1,6.065805554E-1
1.443270938E1,7.357929349E-1,-1.701356697E1,-8.309076428E-1
1.444264761E1,9.391828626E-2,-1.622812271E1,-1.491924882E0
1.445258579E1,-1.176072359E0,-1.471885014E1,-1.554138303E0
1.446251459E1,-1.995015860E0,-1.266341591E1,-1.487139225E0
1.447245282E1,-1.841875196E0,-1.043569756E1,-1.439282775E0
1.448239105E1,-1.223928809E0,-8.341978073E0,-1.362712502E0
1.449233074E1,-3.565305769E-1,-6.512066841E0,-1.185643673E0
1.450226896E1,3.092723191E-1,-4.859224796E0,-1.017547846E0
1.451220714E1,7.405785918E-1,-3.359523058E0,-9.026923180E-1
1.452215547E1,9.415757060E-1,-1.950748682E0,-8.931210637E-1
1.453209365E1,1.003789067E0,-7.052844763E-1,-1.156929731E0
1.454203188E1,4.624129832E-1,-5.982056726E-3,-1.626521230E0
1.455194199E1,-1.410568953E0,2.913261652E-1,-2.598605394E0
1.456188021E1,-2.938984394E0,4.348955154E-1,-3.595216036E0
1.457181844E1,-3.533002615E0,5.449653864E-1,-4.567898273E0
1.458177350E1,-4.237090588E0,3.966103494E-1,-5.099703312E0
1.459171167E1,-4.548755646E0,2.099701911E-1,-4.012165546E0
1.460164990E1,-3.638286829E0,-1.208375469E-1,-1.051047325E0
1.461157688E1,-2.301895380E0,-2.644068897E-1,7.453642488E-1
1.462151516E1,-8.835497499E-1,8.374879137E-3,1.286740422E0
1.463145334E1,6.400800347E-1,1.621137410E-1,1.583450437E0
1.464139501E1,1.808973908E0,9.990034252E-2,1.549950838E0
1.465133318E1,2.493919373E0,-2.404786795E-1,1.046859860E0
1.466127141E1,2.446063042E0,-6.861419082E-1,4.097708762E-1
1.467123829E1,1.837687731E0,-1.237089276E0,1.034895778E-1
1.468117657E1,8.745766878E-1,-2.209771633E0,-4.235295951E-1
1.469111480E1,2.374876440E-1,-3.924827337E0,-1.626521230E0
1.470104568E1,-1.316052526E-1,-6.736992359E0,-2.033301115E0
1.471098391E1,-2.129612118E-1,-1.102971554E1,-2.344966173E0
1.472092219E1,-5.240281820E-1,-1.671685791E1,-3.087339401E0
1.473086178E1,-1.717448473E0,-2.252363968E1,-2.929413080E0
1.474080006E1,-3.226721287E0,-2.212583351E1,-2.057229280E0
1.475073829E1,-2.790629387E0,-1.603669739E1,-3.005983353E0
1.476066120E1,1.837687731E0,-1.546182156E1,-4.122235298E0
1.477059943E1,3.476173162E0,-1.813520241E1,-3.580859184E0
1.478053771E1,-7.256234884E-1,-2.148395729E1,-2.565105915E0
1.479051506E1,-7.739584923E0,-2.643769836E1,-3.537788391E0
1.480045334E1,-1.414038563E1,-2.987259674E1,-4.917848587E0
1.481039162E1,-1.274596786E1,-2.703171730E1,-2.723630428E0
1.482028761E1,-4.850849628E0,-2.191526413E1,-1.348355532E0
1.483022584E1,1.417747438E-1,-1.922752571E1,-3.996013701E-1
1.484016412E1,2.603989124E0,-1.880579185E1,5.198407173E-1
1.485011704E1,3.275176048E0,-1.884886169E1,3.332005441E-1
1.486005532E1,2.407777786E0,-1.843191338E1,-7.926225066E-1
1.486999355E1,3.523431420E-1,-1.709073639E1,-1.491924882E0
1.487993558E1,-2.407179594E0,-1.469492245E1,-1.204786181E0
1.488987386E1,-3.116053343E0,-1.229492092E1,-1.066002488E0
1.489981214E1,-2.052443504E0,-1.024427223E1,-1.036690354E0
1.490972532E1,-7.686942816E-1,-8.557929993E0,-7.160521746E-1
1.491966355E1,4.001995921E-1,-7.359724045E0,-5.341976285E-1
1.492960183E1,1.334596872E0,-6.334399700E0,-5.964110494E-1
1.493956329E1,1.655833244E0,-5.246861935E0,-7.304090858E-1
1.494950152E1,1.602592945E0,-4.154538155E0,-1.022333503E0
1.495943980E1,1.368096352E0,-3.033500910E0,-1.247856975E0
1.496938475E1,9.894321561E-1,-1.893320918E0,-1.228714466E0
1.497932308E1,5.539384484E-1,-7.962117195E-1,-1.075573802E0
1.498926131E1,-5.503492057E-2,-7.776673883E-2,-8.979067206E-1
1.499917297E1,-7.351947427E-1,3.439682424E-1,-9.888339639E-1
1.500911126E1,-1.055832982E0,5.353940725E-1,-1.568495274E0
1.501904949E1,-6.586244106E-1,5.736792088E-1,-2.230110645E0
1.502898256E1,-1.196411345E-2,2.769692242E-1,-2.541177750E0
1.503892084E1,3.379862010E-1,-1.447657645E-1,-2.407179594E0
1.504885907E1,3.954139352E-1,-4.654040039E-1,-2.023729801E0
1.505882912E1,3.858426511E-1,-6.047859192E-1,-1.664806366E0
1.506876745E1,3.619144261E-1,-6.430711150E-1,-1.281356573E0
1.507870568E1,3.188436031E-1,-6.478567123E-1,-9.361918569E-1
1.508862146E1,2.183450609E-1,-8.105686903E-1,-6.921239495E-1
1.509855969E1,-1.172483116E-1,-1.385444283E0,-7.591229677E-1
1.510849797E1,-3.086741269E-1,-2.933002472E0,-8.069794178E-1
1.511844902E1,-4.139583111E-1,-5.132006168E0,-5.724828243E-1
1.512838730E1,-2.081755698E-1,-8.615358353E0,-9.601200819E-1
1.513832558E1,6.831508875E-1,-1.464227962E1,-1.506281853E0
1.514823933E1,1.387238979E0,-2.302194405E1,-1.448854089E0
1.515817761E1,3.762713671E-1,-2.643291283E1,-6.586244106E-1
1.516811589E1,-2.958127022E0,-1.951466560E1,-1.367498159E0
1.517806167E1,-1.966302037E0,-1.311865044E1,-2.392822742E0
1.518799980E1,2.245065928E0,-1.320957756E1,-2.632104874E0
1.519793797E1,2.062613010E0,-1.652483368E1,-3.159124136E0
1.520785876E1,-1.314856052E0,-2.164666939E1,-4.515256405E0
1.521779693E1,-6.297310829E0,-2.835435104E1,-5.679364681E0
1.522773511E1,-8.462815285E0,-2.891008377E1,-2.675773859E0
1.523770193E1,-5.808577061E0,-2.305065918E1,-8.931210637E-1
1.524764006E1,-1.377069473E0,-1.951945114E1,-1.362712502E0
1.525757824E1,1.751546144E0,-1.877229118E1,-9.122636318E-1
1.526753204E1,3.428316593E0,-1.872443581E1,1.513460279E-1
1.527747016E1,2.958725214E0,-1.904507446E1,-2.632104978E-2
1.528740834E1,6.496513486E-1,-1.863769531E1,-1.420140266E0
1.529732855E1,-2.100300074E0,-1.691306877E1,-1.717448473E0
1.530726667E1,-3.600001574E0,-1.399083424E1,-1.467996716E0
1.531720485E1,-3.317648649E0,-1.074736309E1,-1.865803480E0
1.532714813E1,-2.608176708E0,-8.050053596E0,-1.956730723E0
1.533708626E1,-1.731805444E0,-6.435496330E0,-1.774876237E0
1.534702443E1,-9.744769931E-1,-5.352744102E0,-1.463211060E0
1.535693027E1,-5.629115105E-1,-4.231706619E0,-1.036690354E0
1.536686844E1,-3.565305769E-1,-3.143570662E0,-7.399803996E-1
1.537680662E1,-3.589234129E-2,-2.243271112E0,-5.437689424E-1
1.538674511E1,5.294120312E-1,-1.337587833E0,-2.129612118E-1
1.539668329E1,1.124028444E0,-8.871390224E-1,4.127619043E-2
1.540662146E1,9.655039310E-1,-6.813562512E-1,3.170489892E-2
1.541660131E1,-9.332008660E-2,-4.851447940E-1,-6.442674994E-1
1.542653943E1,-7.926225066E-1,-3.744767308E-1,-1.467996716E0
1.543647761E1,-8.213363886E-1,-1.304088384E-1,-2.464607239E0
1.544640485E1,-3.804588020E-1,-2.644068897E-1,-3.604787350E0
1.545634303E1,-5.024927482E-2,-6.478567123E-1,-4.285545349E0
1.546628115E1,-1.172483116E-1,-9.302098155E-1,-3.887738705E0
1.547618485E1,-2.656033039E-1,-9.493523836E-1,-2.608176708E0
1.548612303E1,-3.469592929E-1,-9.158528447E-1,-1.650449395E0
1.549606120E1,-3.278166950E-1,-9.014959335E-1,-9.218349457E-1
1.550600766E1,-1.555334777E-1,-1.079162955E0,-3.110669367E-2
1.551594584E1,7.477571070E-2,-1.433300734E0,7.262216806E-1
1.552588402E1,3.140579760E-1,-2.209771633E0,4.671986103E-1
1.553582224E1,6.927221417E-1,-3.709473372E0,-6.107679605E-1
1.554576042E1,1.056431174E0,-6.430710793E0,-1.171286702E0
1.555569860E1,1.234098315E0,-1.063190937E1,-1.333998680E0
1.556563568E1,1.401595831E0,-1.727259064E1,-1.348355532E0
1.557557386E1,1.214955688E0,-2.510130692E1,-2.526820660E0
1.558551204E1,-1.386640668E0,-2.694557571E1,-2.143969059E0
1.559548850E1,-6.302096844E0,-1.879143524E1,-2.847459018E-1
1.560542662E1,-5.851647854E0,-1.497787380E1,5.341976285E-1
1.561536480E1,-1.736590981E0,-1.740658760E1,-2.895315289E-1
1.562527214E1,-1.530210137E0,-2.133500481E1,-3.217149973E0
1.563521032E1,-3.025125980E0,-2.564268303E1,-4.601397991E0
