"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.873171125E0,4.056714020E0,-2.337583969E1,-1.871109009E-1
3.883128125E0,2.366428986E0,-2.330234253E1,-7.048841858E-1
3.893085125E0,5.947132874E-1,-2.133333710E1,-7.080276489E-2
3.903043125E0,-4.156855774E-1,-1.963077759E1,8.681945801E-1
3.913000125E0,-1.050814819E0,-1.834330490E1,1.634750519E0
3.922957125E0,-1.242266693E0,-1.690614349E1,1.653910675E0
3.932914125E0,-1.293909302E0,-1.538829987E1,9.798623657E-1
3.942871125E0,-1.362466736E0,-1.397598679E1,3.020718384E-1
3.952828125E0,-1.343156891E0,-1.253149063E1,2.155517578E-2
3.962786125E0,-1.303788757E0,-1.102876556E1,9.684860229E-2
3.972743125E0,-1.394051056E0,-9.454189911E0,6.059399414E-1
3.982700125E0,-1.599723358E0,-7.897277527E0,9.737251282E-1
3.992657125E0,-1.527573395E0,-6.291716309E0,8.167016602E-1
4.002614125E0,-1.116079102E0,-4.662204895E0,1.916015625E-1
4.012572125E0,-2.341131592E-1,-3.159928894E0,-7.438032532E-1
4.022529125E0,6.846762085E-1,-1.729802856E0,-1.611698456E0
4.032486125E0,1.195863190E0,-5.620811462E-1,-1.281485138E0
4.042443125E0,1.536704407E0,2.245330811E-1,-3.411405945E-1
4.052400125E0,1.981728973E0,1.000220032E0,-2.025288391E-1
4.062357125E0,2.572250977E0,1.334774323E0,1.838177490E-1
4.072315125E0,3.190764771E0,6.506968689E-1,7.691006470E-1
4.082272125E0,3.039279785E0,-3.667373657E-1,-3.685336304E-1
4.092229125E0,1.470392303E0,-1.341360626E0,-2.697989502E0
4.102186125E0,2.290237427E-1,-1.683399353E0,-3.199147339E0
4.112143125E0,-2.616558838E-1,-1.606609039E0,-2.108665009E0
4.122100125E0,-4.366419983E-1,-1.544637909E0,-1.167871399E0
4.132058125E0,-4.909790039E-2,-1.368154907E0,-3.311114502E-1
4.142015125E0,5.096900940E-1,-1.311422882E0,6.719526672E-1
4.151972125E0,6.761439514E-1,-1.310674438E0,1.150357819E0
4.161929125E0,6.222560120E-1,-1.231040039E0,1.091829529E0
4.171886125E0,5.816903687E-1,-1.363364868E0,1.403331757E0
4.181844125E0,5.090913391E-1,-1.551074524E0,2.070045319E0
4.191801125E0,9.129515076E-1,-2.459685059E0,1.497935028E0
4.201758125E0,1.513502655E0,-3.958069153E0,-1.863624573E-1
4.211715125E0,2.168091431E0,-5.974226532E0,-1.839674377E0
4.221672125E0,2.165397034E0,-8.942254486E0,-2.165846100E0
4.231629125E0,1.203048248E0,-1.310330154E1,-1.848955078E0
4.241587125E0,7.439529419E-1,-1.822310486E1,-1.962568817E0
4.251544125E0,4.565505981E-1,-2.362147888E1,-1.685345306E0
4.261501125E0,-3.668870544E-1,-2.861733994E1,3.522175598E-1
4.271458125E0,-1.873054962E0,-3.042662750E1,3.811673584E0
4.281415125E0,-3.219205627E0,-2.730921021E1,5.811814270E0
4.291373125E0,-1.764979706E0,-2.347687958E1,4.736450500E0
4.301330125E0,3.047213287E0,-2.250539978E1,-8.978329468E-1
4.311287125E0,7.053033142E0,-2.443354019E1,-8.561745758E0
4.321244125E0,3.173251190E0,-2.598416565E1,-8.140671387E0
4.331201125E0,-1.059796143E0,-2.476075974E1,-3.861819305E0
4.341158125E0,-1.432521057E0,-2.245540375E1,-1.691781921E0
4.351116125E0,-2.133663025E0,-2.013912048E1,-6.411167908E-1
4.361073125E0,-2.406545563E0,-1.769590118E1,3.493734741E-1
4.371030125E0,-2.427202606E0,-1.523816208E1,1.068178711E0
4.380987125E0,-2.405946808E0,-1.330059128E1,1.373843079E0
4.390944125E0,-1.824406128E0,-1.175490555E1,5.674699402E-1
4.400902125E0,-6.372248840E-1,-1.035022659E1,-5.718109131E-1
4.410859125E0,3.378474426E-1,-9.096583557E0,-7.878117371E-1
4.420816125E0,1.069376221E0,-7.692802734E0,1.425036621E-1
4.430773125E0,1.431772614E0,-6.036347351E0,1.344504089E0
4.440730125E0,1.556163940E0,-4.286336517E0,2.333198090E0
4.450687125E0,1.276395721E0,-2.611768799E0,2.519111481E0
4.460645125E0,8.568182373E-1,-9.819580078E-1,1.885030060E0
4.470602125E0,6.251000977E-1,3.782633972E-1,7.261399841E-1
4.480559125E0,4.197271729E-1,1.536405029E0,3.128494263E-2
4.490516125E0,2.863545227E-1,2.300715637E0,-2.984793091E-1
4.500473125E0,4.248165894E-1,2.321971436E0,-9.147477722E-1
4.510430125E0,8.997789001E-1,1.746118927E0,-1.447489929E0
4.520388125E0,1.380130005E0,7.575746155E-1,-1.435514832E0
4.530345125E0,1.716779938E0,2.724334717E-2,-1.005159760E0
4.540302125E0,1.830393677E0,-3.818559265E-1,-6.397695923E-1
4.550259125E0,1.596879272E0,-7.197033691E-1,-2.969824219E-1
4.560216125E0,1.013991394E0,-1.006806335E0,8.032296753E-1
4.570174125E0,1.068777466E-1,-1.161734161E0,1.964215393E0
4.580131125E0,-5.962101746E-1,-1.103056183E0,2.114502869E0
4.590088125E0,-9.669891357E-1,-9.656419373E-1,1.523531799E0
4.600045125E0,-1.087039490E0,-9.889933777E-1,3.415896606E-1
4.610002125E0,-7.857160950E-1,-1.238524475E0,-1.049018555E0
4.619959125E0,-6.544390869E-1,-1.808090057E0,-1.685944061E0
4.629917125E0,-1.504371643E-1,-3.051853638E0,-2.441872101E0
4.639874125E0,-1.692979431E-1,-5.098697205E0,-4.711452484E0
4.649831125E0,-7.958949280E-1,-7.926915894E0,-5.277425537E0
4.659788125E0,-8.473878479E-1,-1.035441788E1,-2.845582581E0
4.669745125E0,2.421963501E-1,-1.370415207E1,-6.872209167E-1
4.679703125E0,1.522034912E0,-1.894161072E1,1.683698730E0
4.689660125E0,1.952988739E0,-2.584330856E1,3.831731873E0
4.699617042E0,1.384770355E0,-3.087299927E1,4.518354034E0
4.709574042E0,5.210664368E-1,-3.114842651E1,3.966302032E0
4.719531042E0,-9.843530273E-1,-2.652499100E1,3.039579163E0
4.729488042E0,-3.326083374E-1,-2.322525284E1,2.027234344E0
4.739446042E0,1.510508881E0,-2.585902588E1,-1.001567230E0
4.749403042E0,2.566862183E0,-2.839026215E1,-4.156855774E0
4.759360042E0,1.553170166E0,-2.860641266E1,-4.756957855E0
4.769317042E0,-9.684860229E-1,-2.592952927E1,-3.563639374E0
4.779274042E0,-2.292033691E0,-2.315474945E1,-1.359922028E0
4.789232042E0,-3.031645660E0,-2.005035507E1,1.594184875E-1
4.799189042E0,-3.408412170E0,-1.666709061E1,1.191971283E0
4.809146042E0,-3.285368042E0,-1.389290955E1,2.054477692E0
4.819103042E0,-2.753823395E0,-1.144160706E1,2.450104980E0
4.829060042E0,-2.169288940E0,-8.961264954E0,1.731748810E0
4.839017042E0,-1.014290771E0,-6.533313904E0,4.727169800E-1
4.848975042E0,7.253915405E-1,-4.427942047E0,3.079096985E-1
4.858932042E0,1.845212860E0,-2.912792816E0,9.517208862E-1
4.868889042E0,2.185904388E0,-1.461261292E0,1.626367950E0
4.878846042E0,2.102078705E0,5.074447632E-2,1.756148071E0
4.888803042E0,2.243384857E0,1.325044556E0,1.525777130E0
4.898761042E0,3.229384460E0,2.331701202E0,8.515791321E-1
4.908718042E0,5.070555725E0,2.662213898E0,7.604187012E-2
4.918675042E0,6.635251923E0,1.651665344E0,3.129991150E-1
4.928632042E0,6.009104004E0,-3.607498169E-2,1.839674377E-1
4.938589042E0,3.996539154E0,-1.089434509E0,-1.209484863E0
4.948546042E0,2.426154785E0,-1.218765564E0,-1.786684570E0
4.958504042E0,9.674382019E-1,-9.939331055E-1,-1.488055573E0
4.968461042E0,-2.399510193E-1,-7.873626709E-1,-1.306932220E0
4.978418042E0,-1.002764740E0,-7.526348877E-1,-1.039588165E0
4.988375042E0,-1.584305420E0,-6.765930176E-1,-5.960604858E-1
4.998332042E0,-2.073188782E0,-8.033793640E-1,-1.377136230E-2
5.008289042E0,-2.025737457E0,-1.031654663E0,8.388555908E-1
5.018247042E0,-2.015708313E0,-1.096170502E0,1.496587830E0
5.028204042E0,-2.158211975E0,-1.032852173E0,1.478325806E0
5.038161042E0,-1.698218536E0,-1.387315063E0,5.358856201E-1
5.048118042E0,-1.014290771E0,-2.202968903E0,-1.303788757E-1
5.058075042E0,-6.695576477E-1,-3.820056152E0,-2.915936279E-1
5.068032042E0,-5.504054260E-1,-6.453380127E0,-7.283853149E-1
5.077990042E0,9.954299927E-2,-9.922715607E0,-2.835852814E0
5.087947042E0,9.433383179E-1,-1.405232803E1,-6.176605682E0
5.097904042E0,1.492246857E0,-1.894640076E1,-3.957171021E0
5.107861042E0,2.686463470E0,-2.423056229E1,1.816023560E0
5.117818042E0,2.473157043E0,-2.827230743E1,5.403463440E0
5.127776042E0,1.326391754E0,-2.984837997E1,7.560028839E0
5.137733042E0,-1.666484528E0,-2.669982742E1,6.122268677E0
5.147690042E0,-4.096531219E0,-2.312855392E1,1.958976288E0
5.157647042E0,-3.520529022E0,-2.230376907E1,-2.957549744E0
5.167604042E0,-7.875123596E-1,-2.488470200E1,-6.571933594E0
5.177562042E0,8.440946960E-1,-2.748554352E1,-3.384461975E0
5.187519042E0,8.422984314E-1,-2.687271790E1,1.081051941E0
5.197476042E0,2.571652222E-1,-2.399255722E1,1.201701050E0
5.207433042E0,-4.569996643E-1,-2.112242569E1,-1.697619781E0
5.217390042E0,-9.569599915E-1,-1.822969116E1,-2.678380280E0
5.227347042E0,-7.366181946E-1,-1.581640961E1,-1.165626068E0
5.237305042E0,-8.173004150E-2,-1.369442230E1,1.523831177E-1
5.247262042E0,5.402265930E-1,-1.145283371E1,2.028282166E-1
5.257219042E0,9.530680847E-1,-9.142837372E0,-2.398013306E-1
5.267176042E0,9.830058289E-1,-6.987918549E0,-6.750961304E-1
5.277133042E0,9.701325989E-1,-4.935985565E0,-3.674858093E-1
5.287091042E0,6.851252747E-1,-2.746338959E0,6.321354675E-1
5.297048042E0,5.748046875E-1,-7.628137207E-1,1.327140198E0
5.307005042E0,1.335822144E0,8.539741516E-1,1.498234406E0
5.316962042E0,2.684966583E0,2.107766876E0,1.244961090E0
5.326919042E0,3.907025299E0,2.562670898E0,1.094224548E0
5.336876042E0,4.429438934E0,1.798060913E0,1.120569763E0
5.346834042E0,4.023483124E0,5.376818848E-1,6.483018494E-1
5.356791042E0,2.825823669E0,-2.827619934E-1,-3.891906738E-1
5.366748042E0,1.684447174E0,-3.435356140E-1,-1.342707825E0
5.376705042E0,6.306385803E-1,-5.448669434E-2,-1.741628265E0
5.386662042E0,-1.546284485E-1,5.972579956E-2,-1.654060364E0
5.396619042E0,-1.269659729E0,-6.047424316E-2,-1.408870239E0
5.406577042E0,-1.554068298E0,-5.197192383E-1,-7.198530579E-1
5.416534042E0,-1.674418030E0,-9.783654785E-1,3.451821899E-1
5.426491042E0,-2.363584900E0,-1.127006378E0,1.762884064E0
5.436448042E0,-2.776576080E0,-9.680369568E-1,2.695145416E0
5.446405042E0,-2.477947083E0,-8.072712708E-1,2.228266296E0
5.456363042E0,-1.801803131E0,-1.277293854E0,8.616082764E-1
5.466320042E0,-8.454418945E-1,-2.299218750E0,-5.195695496E-1
5.476277042E0,2.665956116E-1,-3.599414978E0,-2.732866974E0
5.486234042E0,1.810185699E0,-5.757327576E0,-5.281167755E0
5.496191042E0,1.971550140E0,-8.203989716E0,-3.413052521E0
5.506148042E0,6.143225098E-1,-1.056083862E1,-5.087919617E-1
5.516106042E0,7.116201782E-1,-1.329625031E1,1.065783691E0
5.526063042E0,1.732048187E0,-1.782702850E1,2.646945648E0
5.536020042E0,1.878593445E0,-2.482048553E1,4.067940674E0
5.545977042E0,1.820514221E0,-3.099843842E1,4.068240051E0
5.555934042E0,1.776356049E0,-3.176155151E1,8.153544617E-1
5.565892042E0,-1.970652008E0,-2.416035828E1,-3.539539490E0
5.575849042E0,-4.207001495E0,-1.999946091E1,-2.906356201E0
5.585806042E0,-3.376827850E0,-2.127151566E1,-4.334985352E-1
5.595763042E0,-1.175655212E0,-2.475477219E1,1.587299194E0
5.605720042E0,3.876937866E-2,-2.743659531E1,1.110390930E0
5.615677042E0,-9.183403015E-1,-2.727253647E1,-8.312214661E-1
5.625635042E0,-1.304237823E0,-2.489143799E1,-1.586999817E0
5.635592042E0,-1.158590698E0,-2.213297424E1,-1.035097504E0
5.645549042E0,-7.767347717E-1,-1.945429459E1,-1.108744354E0
5.655506042E0,-2.404000854E-1,-1.716016525E1,-1.813329163E0
5.665463042E0,2.441423035E-1,-1.493863495E1,-1.965263214E0
5.675420042E0,8.439450073E-1,-1.269390289E1,-1.062939606E0
5.685378042E0,1.291813660E0,-1.039423508E1,2.561174011E-1
5.695336000E0,1.341660004E0,-7.889493713E0,1.263073425E0
5.705293000E0,9.910890198E-1,-5.132826233E0,1.309626617E0
5.715250000E0,7.493417358E-1,-2.549797668E0,6.882687378E-1
5.725207000E0,9.620494080E-1,-3.179388428E-1,5.682183838E-1
5.735165000E0,1.719174957E0,1.463656311E0,1.388063507E0
5.745122000E0,2.791395264E0,2.671943665E0,1.975292358E0
5.755079000E0,4.118984528E0,2.799478455E0,1.747466125E0
5.765036000E0,5.082979889E0,2.096091156E0,2.046095123E0
5.774993000E0,4.949158173E0,6.938072205E-1,1.990261230E0
5.784950000E0,3.469784546E0,-5.780978394E-1,3.701802063E-1
5.794908000E0,1.539847870E0,-1.023870850E0,-1.271306305E0
5.804865000E0,1.751358032E-1,-4.893324280E-1,-1.938768311E0
5.814822000E0,-5.794450378E-1,1.466949463E-1,-1.899100800E0
5.824779000E0,-1.790726166E0,6.903643799E-1,-1.435365143E0
5.834736000E0,-2.201322327E0,3.408412170E-1,-1.222507782E0
5.844693000E0,-2.919079742E0,2.859054565E-2,-1.205293579E0
5.854651000E0,-3.375630341E0,-6.533912659E-1,-9.139993286E-1
5.864608000E0,-3.526217194E0,-1.019080811E0,-2.073188782E-1
5.874565000E0,-3.217559052E0,-1.025667114E0,9.421408081E-1
5.884522000E0,-2.466121674E0,-1.564995575E0,2.385888519E0
5.894479000E0,-1.462159424E0,-2.374362488E0,3.220852203E0
5.904437000E0,-4.092489624E-1,-3.075205078E0,3.018772430E0
5.914394000E0,4.195774841E-1,-4.242328033E0,2.413131866E0
5.924351000E0,1.038690033E0,-6.206244049E0,5.596861267E-1
5.934308000E0,1.111289062E0,-8.328081665E0,-1.686093750E0
5.944265000E0,6.721023560E-1,-1.105541016E1,-3.231480103E0
5.954222000E0,1.362017670E0,-1.517708908E1,-4.249962158E0
5.964180000E0,2.496059418E0,-2.035107971E1,-1.098864899E0
5.974137000E0,2.752027130E0,-2.679293381E1,2.506088562E0
5.984094000E0,2.384990387E0,-3.185615479E1,3.741020508E0
5.994051000E0,8.006849670E-1,-3.074202164E1,2.457888794E0
6.004008000E0,-3.494034119E0,-2.443533646E1,7.568261719E-1
6.013966000E0,-4.924908600E0,-2.132181107E1,3.465293884E-1
6.023923000E0,-4.786596222E0,-2.234762787E1,-1.069675598E0
6.033880000E0,-2.386337585E0,-2.571607315E1,-1.997446289E0
6.043837000E0,1.175056458E-1,-2.725696884E1,-1.208586731E0
6.053794000E0,8.473878479E-1,-2.606649445E1,-1.344204712E-1
6.063751000E0,3.376977539E-1,-2.339904144E1,1.633103943E-1
6.073709000E0,-1.356179810E-1,-2.096749786E1,-3.564088440E-1
6.083666000E0,-5.993536377E-1,-1.853984619E1,-1.500479736E0
6.093623000E0,-8.402027893E-1,-1.590921661E1,-2.847678223E0
6.103580000E0,-9.892927551E-1,-1.334130661E1,-3.514391785E0
6.113537000E0,-6.497987366E-1,-1.079809525E1,-2.309397583E0
6.123495000E0,-3.128494263E-1,-8.143814850E0,-1.933978271E-1
6.133452000E0,-2.779719543E-1,-5.364993439E0,1.338366852E0
6.143409000E0,4.849914551E-2,-2.582579498E0,2.195783844E0
6.153366000E0,6.087840271E-1,-5.388793945E-2,2.423011322E0
6.163323000E0,1.626218262E0,2.016456757E0,2.374063110E0
6.173280000E0,3.241808624E0,2.975662079E0,2.269580383E0
6.183238000E0,4.530927887E0,2.868484955E0,2.053130493E0
6.193195000E0,4.674179993E0,1.767075348E0,1.942809906E0
6.203152000E0,3.490591278E0,1.243913269E-1,1.293011169E0
6.213109000E0,1.775757294E0,-8.342152405E-1,-4.736151123E-1
6.223066000E0,9.512718201E-1,-8.119116211E-1,-2.359094238E0
6.233023000E0,2.511776733E-1,-4.290078735E-1,-3.139122162E0
6.242981000E0,-6.954537964E-1,-3.622467041E-1,-2.850522308E0
6.252938000E0,-1.040935364E0,-2.398013306E-1,-2.105820923E0
6.262895000E0,-7.786807251E-1,-2.468367004E-1,-8.891510010E-1
6.272852000E0,-7.312294006E-1,-5.771997070E-1,7.987390137E-1
6.282809000E0,-1.137185211E0,-6.171665955E-1,2.286495209E0
6.292767000E0,-8.903485107E-1,-7.559280396E-1,2.719993744E0
6.302724000E0,-6.168672180E-1,-1.023122406E0,2.294279022E0
6.312681000E0,-6.743476868E-1,-1.336869965E0,1.515897675E0
6.322638000E0,-4.203259277E-1,-2.205064545E0,5.545967102E-1
6.332595000E0,5.478607178E-2,-3.475173340E0,-5.411247253E-1
6.342552000E0,9.276210022E-1,-5.221142578E0,-2.372117157E0
6.352510000E0,2.102228394E0,-7.525600433E0,-3.884272614E0
6.362467000E0,1.935774536E0,-1.046743286E1,-3.071462860E0
6.372424000E0,9.987231445E-1,-1.368154907E1,-1.783092041E0
6.382381000E0,1.098266144E0,-1.786055878E1,2.484832764E-2
6.392338000E0,1.646575928E0,-2.352148682E1,2.927312622E0
6.402295000E0,1.749711456E0,-2.831616623E1,4.588108978E0
6.412253000E0,1.571881256E0,-2.887675049E1,3.352278900E0
6.422210000E0,-1.856140137E-1,-2.413835403E1,-9.406439209E-1
6.432167000E0,-1.433568878E0,-2.134321655E1,-4.278403015E0
6.442124000E0,-4.330494690E-1,-2.313124832E1,-2.749632111E0
6.452081000E0,1.236728210E0,-2.598117188E1,7.268884277E-1
6.462039000E0,1.231638794E0,-2.714125946E1,2.143841858E0
6.471996000E0,3.402424622E-1,-2.651780594E1,1.190624084E0
6.481953000E0,-6.671626282E-1,-2.456152405E1,-1.116378479E0
6.491910000E0,-1.053209839E0,-2.247082169E1,-2.338886261E0
6.501867000E0,-1.133742371E0,-2.031320847E1,-2.228116608E0
6.511824000E0,-1.035696259E0,-1.794947388E1,-2.318378906E0
6.521782000E0,-7.349716187E-1,-1.570728653E1,-2.513123932E0
6.531739000E0,-6.765930176E-1,-1.324296112E1,-2.129322052E0
6.541696000E0,-9.105564880E-1,-1.052551208E1,-1.193019104E0
6.551653000E0,-1.308728485E0,-7.504045258E0,1.914518738E-1
6.561610000E0,-1.660047913E0,-4.403842163E0,1.376687164E0
6.571568000E0,-1.879192200E0,-1.565594330E0,2.019450531E0
6.581525000E0,-1.694476318E0,9.729766846E-1,2.809806976E0
6.591482000E0,-9.928852844E-1,3.295397186E0,3.715723114E0
6.601439000E0,7.062313843E-1,5.071753235E0,3.707639923E0
6.611396000E0,2.979853363E0,5.469476166E0,2.542313232E0
6.621353000E0,4.580624542E0,3.470682678E0,1.507664795E0
6.631311000E0,3.836372223E0,4.845423889E-1,2.932402039E-1
6.641268000E0,2.155816956E0,-1.253044281E0,-1.637295227E0
6.651225000E0,1.375639343E0,-1.878593445E0,-2.951262817E0
6.661182000E0,6.436614990E-1,-1.971849518E0,-2.741548920E0
6.671139000E0,-2.851570129E-1,-1.904788971E0,-1.768572235E0
6.681096000E0,-5.598358154E-1,-1.855242004E0,-8.295748901E-1
6.691054000E0,1.016386414E-1,-1.608105927E0,-3.023712158E-2
6.701010917E0,6.926097107E-1,-1.358874207E0,5.384303284E-1
6.710967917E0,8.798703003E-1,-9.627978516E-1,1.238823853E0
6.720924917E0,8.361611938E-1,-7.135661316E-1,1.588496704E0
6.730881917E0,6.611750793E-1,-5.412744141E-1,1.105600891E0
6.740839917E0,3.424877930E-1,-7.803273010E-1,4.186793518E-1
6.750796917E0,2.785707092E-1,-1.861079865E0,-4.260140991E-1
6.760753917E0,9.610015869E-2,-3.668271790E0,-1.172661438E0
6.770710917E0,3.622467041E-2,-5.849835205E0,-1.905836792E0
6.780667917E0,5.219645691E-1,-8.203390961E0,-2.030527496E0
6.790624917E0,9.744735718E-1,-1.074196198E1,-9.377998352E-1
6.800582917E0,7.743397522E-1,-1.363589401E1,1.122665405E-1
6.810539917E0,5.328918457E-1,-1.717139191E1,1.445843353E0
6.820496917E0,5.962101746E-1,-2.178824112E1,2.688259735E0
6.830453917E0,3.402424622E-1,-2.598745880E1,2.271676025E0
6.840410917E0,-1.039588165E0,-2.719320145E1,-8.509803772E-1
6.850368917E0,-3.885769501E0,-2.456706253E1,-4.155807953E0
6.860325917E0,-4.805457001E0,-2.183344711E1,-3.802841949E0
6.870282917E0,-2.923121338E0,-2.178809143E1,-8.596623230E-1
6.880239917E0,-6.978488159E-1,-2.346460510E1,1.230890350E0
6.890196917E0,4.647834778E-1,-2.535996368E1,1.668729858E0
6.900153917E0,3.899391174E-1,-2.612053207E1,1.708696747E0
6.910111917E0,-9.964778137E-1,-2.532882843E1,4.757107544E-1
6.920068917E0,-7.670050049E-1,-2.357717102E1,-1.604064331E0
6.930025917E0,4.682263184E-1,-2.154589508E1,-2.651286621E0
6.939982917E0,5.423222351E-1,-1.924787384E1,-2.277663574E0
6.949939917E0,-6.676116943E-2,-1.652952667E1,-2.068548431E0
6.959897917E0,-5.454656982E-1,-1.376732071E1,-2.155367889E0
6.969854917E0,-7.972421265E-1,-1.113130234E1,-1.705104218E0
6.979811917E0,-9.566606140E-1,-8.446036377E0,-9.533674622E-1
6.989768917E0,-1.023721161E0,-5.982908478E0,-6.676116943E-2
6.999725917E0,-7.997868347E-1,-3.604803772E0,7.171586609E-1
7.009682917E0,-4.261637878E-1,-1.298998718E0,1.412313080E0
7.019640917E0,-5.972579956E-2,8.081694031E-1,2.077080688E0
7.029597917E0,4.589456177E-1,2.388133850E0,2.572849731E0
7.039554917E0,1.394350433E0,3.541186066E0,2.654579773E0
7.049511917E0,2.779569855E0,3.716022491E0,2.376907196E0
7.059468917E0,3.699556732E0,1.955383759E0,2.098037109E0
7.069425917E0,3.138972473E0,-1.550775146E-1,9.696835327E-1
7.079383917E0,1.849553833E0,-1.302291870E0,-8.637039185E-1
7.089340917E0,1.088237000E0,-1.672172699E0,-2.239942017E0
7.099297917E0,6.779402161E-1,-1.306483154E0,-2.429897003E0
7.109254917E0,2.757266235E-1,-7.376660156E-1,-1.576970673E0
7.119211917E0,-3.288661194E-1,-4.294569397E-1,-3.601510620E-1
7.129168917E0,-8.144563293E-1,-5.201683044E-1,4.369413757E-1
7.139126917E0,-1.215921478E0,-4.236190796E-1,6.550378418E-1
7.149083917E0,-1.510359192E0,-2.341131592E-1,3.963757324E-1
7.159040917E0,-1.412462769E0,-7.424560547E-2,2.079176331E-1
7.168997917E0,-9.342073059E-1,-4.833448792E-1,5.279521179E-1
7.178954917E0,-2.037263489E-1,-1.773661652E0,5.647755432E-1
7.188912917E0,1.546284485E-1,-3.546125793E0,4.453239441E-1
7.198869917E0,7.694000244E-2,-5.407954102E0,1.294807434E-1
7.208826917E0,6.628216553E-1,-7.107070770E0,-1.700463867E-1
7.218783917E0,1.117126923E0,-9.172026672E0,-1.212029572E0
7.228740917E0,3.790118408E-1,-1.151690048E1,-4.053869934E0
7.238697917E0,-9.280700684E-3,-1.367361557E1,-3.666924591E0
7.248655917E0,4.884342957E-1,-1.697470093E1,1.396446075E0
7.258612917E0,9.298663330E-1,-2.152673492E1,4.379143524E0
7.268569917E0,1.298699341E0,-2.626064072E1,4.434678040E0
7.278526917E0,1.293460236E0,-2.884830963E1,2.114652557E0
7.288483917E0,-6.324348450E-1,-2.785542435E1,-2.271676025E0
7.298441917E0,-2.820135498E0,-2.666001022E1,-3.929628296E0
7.308398917E0,-1.208137665E0,-2.724379623E1,-2.730322266E-1
7.318355917E0,5.390290833E-1,-2.772744049E1,2.273322601E0
7.328312917E0,4.770579529E-1,-2.680760330E1,1.340612183E0
7.338269917E0,-1.196611633E0,-2.467214401E1,-2.896027679E0
7.348226917E0,-3.141367493E0,-2.262664764E1,-6.967411194E0
7.358184917E0,-4.144880676E0,-2.072814560E1,-5.125341797E0
7.368141917E0,-3.362008667E0,-1.826846054E1,-1.527423706E0
7.378098917E0,-2.012864227E0,-1.536015839E1,1.537303162E-1
7.388055917E0,-8.026309204E-1,-1.264270935E1,1.013991394E0
7.398012917E0,-1.163081360E-1,-1.008527756E1,1.703457642E0
7.407969917E0,2.778222656E-1,-7.561376038E0,1.554667053E0
7.417927917E0,8.481362915E-1,-5.077890472E0,1.049168243E0
7.427884917E0,1.535656586E0,-2.975811768E0,1.267863464E0
7.437841917E0,1.858535156E0,-1.305285645E0,2.109114075E0
7.447798917E0,1.669777679E0,2.731819153E-1,2.525248718E0
7.457755917E0,1.536854095E0,1.658551025E0,2.329455872E0
7.467713917E0,1.933529205E0,2.383792877E0,1.855242004E0
7.477670917E0,2.562670898E0,2.236050110E0,1.542242889E0
7.487627917E0,2.418820038E0,1.083446960E0,7.896080017E-1
7.497584917E0,1.178798676E0,-1.380130005E-1,-1.087638245E0
7.507541917E0,-1.414558411E-1,-5.804928589E-1,-2.981499939E0
7.517498917E0,-1.076561279E0,-5.628295898E-1,-3.518433380E0
7.527456917E0,-1.442999268E0,-6.375242615E-1,-2.323318634E0
7.537413917E0,-1.000818787E0,-8.042774963E-1,-3.050656128E-1
7.547370917E0,-9.505233765E-2,-9.488768005E-1,1.343156891E0
7.557327917E0,6.210585022E-1,-9.892927551E-1,1.968855743E0
7.567284917E0,1.204545135E0,-8.488847351E-1,2.052980804E0
7.577241917E0,1.516945496E0,-6.698570251E-1,1.841770020E0
7.587199917E0,1.244661713E0,-4.245172119E-1,1.210382996E0
7.597156917E0,6.384223938E-1,-5.189707947E-1,5.613327026E-1
7.607113917E0,1.697470093E-1,-1.483265533E0,-4.466711426E-1
7.617070917E0,-3.511697388E-1,-3.588787079E0,-2.361339569E0
7.627027917E0,-7.493417358E-1,-6.030210114E0,-4.640200653E0
7.636984917E0,-6.601272583E-2,-8.274493103E0,-5.275928650E0
7.646942917E0,9.912387085E-1,-1.056323364E1,-2.541564789E0
7.656899917E0,1.280287628E0,-1.304043228E1,5.185217285E-1
7.666856917E0,1.363364868E0,-1.576701233E1,1.709145813E0
7.676813917E0,1.897005157E0,-1.880733994E1,2.859803009E0
7.686770917E0,1.720821533E0,-2.203103622E1,4.354145508E0
7.696728417E0,-2.621049500E-1,-2.428938995E1,4.506678314E0
7.706685417E0,-2.938389587E0,-2.526551010E1,3.132386169E0
7.716642417E0,-4.301754456E0,-2.522988419E1,-1.472937012E-1
7.726599417E0,-2.085762634E0,-2.475372437E1,-4.151167603E0
7.736556417E0,8.780740356E-1,-2.489757523E1,-3.627257080E0
7.746513417E0,2.424358521E0,-2.478336273E1,2.239343262E-1
7.756471417E0,3.520529022E0,-2.435674988E1,1.801204376E0
7.766428417E0,2.384391632E0,-2.354364075E1,-5.798941040E-1
7.776385417E0,-5.695655823E-1,-2.172507248E1,-3.998335419E0
7.786342417E0,-2.334395599E0,-1.960847397E1,-4.205205231E0
7.796299417E0,-2.868634644E0,-1.751208344E1,-2.118544464E0
7.806257417E0,-2.442919922E0,-1.487965759E1,-5.575904846E-1
7.816214417E0,-1.844015350E0,-1.215517319E1,9.550140381E-2
7.826171417E0,-1.417402496E0,-9.761201477E0,4.471202087E-1
7.836128417E0,-1.149160309E0,-7.871680756E0,7.074288940E-1
7.846085417E0,-1.087488556E0,-6.561904449E0,5.117857361E-1
7.856042417E0,-6.477030945E-1,-5.675597534E0,1.228944397E-1
