"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.257325890E1,-3.635107726E-2,2.503297664E-2,1.331541222E-3
2.258319702E1,-3.741630912E-2,2.077204362E-2,1.944050193E-2
2.259312848E1,-4.380770773E-2,-1.597849536E-3,4.287562892E-2
2.260306656E1,-5.232957378E-2,-3.355484083E-2,6.311506033E-2
2.261300468E1,-5.126433820E-2,-4.846810177E-2,7.376738638E-2
2.262292114E1,-5.126433820E-2,-4.846810177E-2,6.737598777E-2
2.263285921E1,-4.913387448E-2,-4.420717061E-2,4.820179567E-2
2.264279734E1,-5.232957378E-2,-4.314193875E-2,2.370143496E-2
2.265274541E1,-5.659050494E-2,-4.740286991E-2,-7.989247679E-4
2.266268354E1,-5.126433820E-2,-5.272903293E-2,-1.145125460E-2
2.267262161E1,-5.232957378E-2,-5.698996782E-2,-7.190322969E-3
2.268253671E1,-6.085143611E-2,-5.805519968E-2,4.527240526E-3
2.269247484E1,-6.404713541E-2,-6.764229387E-2,1.944050193E-2
2.270241296E1,-5.978620425E-2,-8.042509109E-2,3.115806542E-2
2.271237510E1,-5.232957378E-2,-9.001219273E-2,4.074516147E-2
2.272231317E1,-4.593817517E-2,-9.320788831E-2,4.713656008E-2
2.273225130E1,-4.274247587E-2,-9.214265645E-2,4.500609636E-2
2.274219999E1,-3.954677656E-2,-7.829462737E-2,3.967992961E-2
2.275213807E1,-4.061200842E-2,-5.698996782E-2,3.115806542E-2
2.276207619E1,-5.446003750E-2,-4.207670316E-2,2.476666868E-2
2.277198161E1,-7.576470077E-2,-2.822867595E-2,2.263620123E-2
2.278191973E1,-9.387365729E-2,-3.248960897E-2,2.476666868E-2
2.279185786E1,-1.002650559E-1,-4.420717061E-2,3.009283356E-2
2.280179041E1,-8.961272985E-2,-5.379426852E-2,3.754946589E-2
2.281172854E1,-7.576470077E-2,-6.018566713E-2,4.607132822E-2
2.282166666E1,-5.552527308E-2,-5.912043154E-2,4.820179567E-2
2.283164062E1,-2.995967865E-2,-4.740286991E-2,3.754946589E-2
2.284157874E1,-1.185071748E-2,-2.822867595E-2,1.624480449E-2
2.285151687E1,9.320789250E-4,-2.663082443E-3,-7.190322969E-3
2.286144229E1,1.478010789E-2,1.651111245E-2,-2.636451647E-2
2.287138036E1,2.543243766E-2,2.822867595E-2,-3.595161438E-2
2.288131848E1,3.608476743E-2,4.101147130E-2,-3.914731368E-2
2.289126754E1,4.247616604E-2,5.698996782E-2,-3.062544949E-2
2.290120567E1,4.567186534E-2,6.870753318E-2,-1.997311972E-2
2.291114380E1,5.632419512E-2,7.722939551E-2,-9.320789017E-3
2.292108562E1,6.484606117E-2,8.042509109E-2,-5.059856921E-3
2.293102374E1,7.336792350E-2,7.403369248E-2,-1.145125460E-2
2.294096187E1,9.254211932E-2,6.657706201E-2,-2.103835158E-2
2.295087885E1,1.053249165E-1,5.698996782E-2,-3.701684624E-2
2.296081697E1,1.042596847E-1,2.609820850E-2,-5.512581021E-2
2.297075510E1,9.999874979E-2,-1.011971384E-2,-6.258244067E-2
2.298069890E1,9.147688746E-2,-1.864157803E-2,-6.151720881E-2
2.299063702E1,8.402025700E-2,-1.544587873E-2,-5.512581021E-2
2.300057515E1,8.721595258E-2,-1.864157803E-2,-4.979964346E-2
2.301050645E1,8.934641629E-2,-2.609820850E-2,-4.873441160E-2
2.302044463E1,9.147688746E-2,-4.740286991E-2,-5.938674137E-2
2.303038270E1,1.021292135E-1,-8.255556226E-2,-8.708280325E-2
2.304031880E1,1.223686412E-1,-1.336867511E-1,-1.264964193E-1
2.305025687E1,1.511299312E-1,-1.752308309E-1,-1.627143472E-1
2.306019504E1,1.905435622E-1,-1.805569977E-1,-1.850842386E-1
2.307015744E1,2.161091566E-1,-1.635132730E-1,-1.861494780E-1
2.308009557E1,2.310224175E-1,-1.336867511E-1,-1.754971445E-1
2.309003369E1,2.352833450E-1,-9.427312016E-2,-1.573881805E-1
2.309994578E1,2.193048447E-1,-8.468602598E-2,-1.435401440E-1
2.310988390E1,1.969349533E-1,-1.070559174E-1,-1.424749196E-1
2.311982197E1,1.820216924E-1,-1.613828093E-1,-1.531272531E-1
2.312978588E1,1.777607650E-1,-2.231663167E-1,-1.723014414E-1
2.313972400E1,1.756303012E-1,-2.838846147E-1,-1.978670359E-1
2.314966213E1,1.873478591E-1,-3.094501793E-1,-2.159759998E-1
2.315956765E1,2.182396203E-1,-2.753627300E-1,-2.031932026E-1
2.316950578E1,2.395442724E-1,-2.338186502E-1,-1.829537749E-1
2.317944395E1,2.395442724E-1,-1.986659616E-1,-1.712362021E-1
2.318938380E1,2.118482143E-1,-1.784265339E-1,-1.744319052E-1
2.319932192E1,1.788259894E-1,-1.784265339E-1,-1.818885356E-1
2.320926010E1,1.692388952E-1,-1.933397949E-1,-1.829537749E-1
2.321921166E1,1.734998226E-1,-2.199706137E-1,-1.712362021E-1
2.322914978E1,1.937392503E-1,-2.423405200E-1,-1.573881805E-1
2.323908786E1,2.246310115E-1,-2.274272442E-1,-1.360835135E-1
2.324904098E1,2.491313666E-1,-1.837527007E-1,-1.105179265E-1
2.325897911E1,2.533923090E-1,-1.230344176E-1,-8.601756394E-2
2.326891723E1,2.299571782E-1,-5.379426852E-2,-7.536523789E-2
2.327885536E1,1.788259894E-1,-1.651111245E-2,-7.216953486E-2
2.328879348E1,1.436733007E-1,-2.663082443E-3,-7.323476672E-2
2.329873161E1,1.319557428E-1,3.728315700E-3,-8.069140464E-2
2.330864676E1,1.404775977E-1,-1.331541315E-2,-9.027849883E-2
2.331858484E1,1.660431921E-1,-3.035914153E-2,-9.986559302E-2
2.332852296E1,1.958697289E-1,-1.757634431E-2,-1.041265279E-1
2.333849078E1,2.129134536E-1,2.183727734E-2,-1.019960642E-1
2.334842890E1,2.097177505E-1,7.509893179E-2,-9.560466558E-2
2.335836708E1,1.926740259E-1,1.347519755E-1,-9.880036116E-2
2.336831400E1,1.671084315E-1,1.709699035E-1,-1.158440933E-1
2.337825213E1,1.287600398E-1,1.613828093E-1,-1.318225861E-1
2.338819031E1,8.934641629E-2,1.070559174E-1,-1.456706226E-1
2.339811140E1,7.230269164E-2,6.231613085E-2,-1.541924775E-1
2.340804953E1,7.869409025E-2,4.846810177E-2,-1.573881805E-1
2.341798770E1,9.999874979E-2,6.125089899E-2,-1.520620137E-1
2.342789447E1,1.127815470E-1,7.935985923E-2,-1.435401440E-1
2.343783265E1,1.234338731E-1,9.640359133E-2,-1.296921223E-1
2.344777078E1,1.255643368E-1,9.959928691E-2,-1.030612960E-1
2.345772197E1,1.138467789E-1,6.231613085E-2,-8.601756394E-2
2.346766010E1,9.467258304E-2,2.183727734E-2,-9.773512930E-2
2.347759822E1,7.869409025E-2,-2.663082443E-3,-1.233007237E-1
2.348755374E1,5.951989442E-2,-1.438064594E-2,-1.488663107E-1
2.349749187E1,5.206326395E-2,-4.793548491E-3,-1.531272531E-1
2.350743005E1,7.443315536E-2,2.183727734E-2,-1.264964193E-1
2.351733906E1,9.573781490E-2,3.888100386E-2,-9.347419441E-2
2.352727723E1,1.127815470E-1,3.781577200E-2,-7.536523789E-2
2.353721541E1,1.170424819E-1,2.503297664E-2,-7.323476672E-2
2.354718458E1,1.063901484E-1,-2.183727734E-2,-9.134373069E-2
2.355712270E1,9.573781490E-2,-7.509893179E-2,-1.094526947E-1
2.356706088E1,8.828118443E-2,-9.959928691E-2,-1.201050207E-1
2.357697801E1,8.721595258E-2,-1.155777797E-1,-1.169093251E-1
2.358691614E1,9.360735118E-2,-1.262301207E-1,-9.666989744E-2
2.359685426E1,1.085206121E-1,-1.432738453E-1,-6.684337556E-2
2.360677640E1,1.117163152E-1,-1.688394397E-1,-3.808208182E-2
2.361671458E1,9.680305421E-2,-2.018616647E-1,-2.103835158E-2
2.362665270E1,7.656362653E-2,-2.434057444E-1,-2.636451647E-2
2.363662692E1,6.378082931E-2,-2.774932086E-1,-4.766917601E-2
2.364656505E1,5.099803209E-2,-3.019935489E-1,-7.749570161E-2
2.365650322E1,5.099803209E-2,-3.264939189E-1,-8.921326697E-2
2.366642812E1,7.230269164E-2,-3.286243975E-1,-8.069140464E-2
2.367636624E1,1.053249165E-1,-2.956021726E-1,-6.258244067E-2
2.368630437E1,1.340862066E-1,-2.625799477E-1,-4.447348043E-2
2.369622968E1,1.511299312E-1,-2.338186502E-1,-3.808208182E-2
2.370616781E1,1.500647068E-1,-2.114487588E-1,-4.021254554E-2
2.371610593E1,1.372819096E-1,-1.912093312E-1,-4.766917601E-2
2.372604416E1,1.095858440E-1,-1.720351279E-1,-4.660394415E-2
2.373598234E1,7.549838722E-2,-1.486000121E-1,-3.488638252E-2
2.374592046E1,5.845466256E-2,-1.017297506E-1,-1.784265228E-2
2.375588499E1,3.928046674E-2,-5.166380107E-2,-8.255556226E-3
2.376582312E1,2.862813696E-2,-1.118494663E-2,2.663082560E-4
2.377576130E1,2.969337068E-2,2.183727734E-2,8.788172156E-3
2.378569630E1,3.928046674E-2,4.633763805E-2,1.304910425E-2
2.379563442E1,4.886756465E-2,5.698996782E-2,8.788172156E-3
2.380557260E1,5.738943070E-2,6.125089899E-2,-1.358172111E-2
2.381549468E1,6.591129303E-2,7.083799690E-2,-4.340824485E-2
2.382543281E1,7.017222792E-2,6.870753318E-2,-6.897383928E-2
2.383537093E1,6.591129303E-2,5.272903293E-2,-8.495233208E-2
2.384533817E1,5.419373140E-2,4.101147130E-2,-8.069140464E-2
2.385527635E1,4.460663348E-2,1.331541315E-2,-6.471290439E-2
2.386521447E1,2.862813696E-2,-3.355484083E-2,-5.193011090E-2
2.387510880E1,1.371487509E-2,-6.125089899E-2,-4.553871229E-2
2.388504697E1,1.997311832E-3,-7.616416365E-2,-4.553871229E-2
2.389498515E1,-1.331541280E-4,-7.616416365E-2,-4.127778113E-2
2.390492562E1,9.320789250E-4,-6.551183015E-2,-2.956021577E-2
2.391486380E1,9.320789250E-4,-5.805519968E-2,-1.890788600E-2
2.392480192E1,-5.459319334E-3,-6.338136643E-2,-1.784265228E-2
2.393474744E1,-1.824211515E-2,-7.083799690E-2,-3.062544949E-2
2.394468557E1,-3.422060981E-2,-7.190322876E-2,-5.193011090E-2
2.395462369E1,-5.126433820E-2,-5.912043154E-2,-6.151720881E-2
2.396455744E1,-5.232957378E-2,-3.675054014E-2,-4.340824485E-2
2.397449562E1,-4.061200842E-2,-5.326165119E-4,-9.320789017E-3
2.398443374E1,-2.889444493E-2,4.846810177E-2,3.009283356E-2
2.399438291E1,-2.037258074E-2,9.853405505E-2,6.098458916E-2
2.400432104E1,-2.143781446E-2,1.240996495E-1,7.270215452E-2
2.401425921E1,-3.209014609E-2,1.017297506E-1,6.418029219E-2
2.402420786E1,-4.167724028E-2,6.231613085E-2,4.500609636E-2
2.403414598E1,-4.380770773E-2,5.379426852E-2,3.328853101E-2
2.404408416E1,-4.700340703E-2,6.870753318E-2,2.796236612E-2
2.405402229E1,-5.765573680E-2,8.681648970E-2,3.115806542E-2
2.406396041E1,-6.830807030E-2,1.017297506E-1,4.287562892E-2
2.407389859E1,-7.789516449E-2,9.853405505E-2,6.418029219E-2
2.408382619E1,-8.854749799E-2,7.083799690E-2,8.335448056E-2
2.409376432E1,-9.813459218E-2,3.781577200E-2,8.868064731E-2
2.410370249E1,-9.813459218E-2,7.989247330E-3,7.696308941E-2
2.411364781E1,-8.322133124E-2,-3.568530455E-2,5.459319428E-2
2.412358593E1,-5.872096866E-2,-8.468602598E-2,3.861469775E-2
2.413352411E1,-5.019910634E-2,-9.640359133E-2,3.648423031E-2
2.414346031E1,-5.126433820E-2,-9.320788831E-2,5.778888986E-2
2.415339843E1,-4.167724028E-2,-8.042509109E-2,9.933298081E-2
2.416333656E1,-4.380770773E-2,-7.190322876E-2,1.366161406E-1
2.417326749E1,-6.298190355E-2,-9.214265645E-2,1.515294015E-1
2.418320567E1,-6.724283099E-2,-1.198387146E-1,1.430075318E-1
2.419314380E1,-5.765573680E-2,-1.262301207E-1,1.057243794E-1
2.420306958E1,-5.552527308E-2,-1.166430190E-1,6.098458916E-2
2.421300775E1,-5.872096866E-2,-9.853405505E-2,3.435376659E-2
2.422294593E1,-5.978620425E-2,-6.338136643E-2,2.902759984E-2
2.423290635E1,-5.978620425E-2,-1.864157803E-2,4.287562892E-2
2.424284447E1,-5.552527308E-2,1.970681176E-2,7.589785010E-2
2.425278265E1,-6.724283099E-2,4.740286991E-2,1.238333359E-1
2.426270828E1,-9.919982404E-2,2.609820850E-2,1.675078869E-1
2.427264640E1,-1.205044836E-1,-1.544587873E-2,1.909430176E-1
2.428258452E1,-1.418091506E-1,-1.757634431E-2,1.888125539E-1
2.429250713E1,-1.673747450E-1,-3.728315700E-3,1.611164957E-1
2.430244531E1,-1.822880059E-1,2.503297664E-2,1.217028722E-1
2.431238343E1,-1.854836941E-1,6.444659829E-2,8.441971987E-2
2.432235130E1,-1.801575422E-1,7.722939551E-2,6.204982474E-2
2.433228942E1,-1.577876359E-1,9.959928691E-2,6.844121963E-2
2.434222760E1,-1.343525201E-1,1.411433816E-1,1.025286764E-1
2.435216796E1,-1.215697154E-1,1.635132730E-1,1.440727711E-1
2.436210604E1,-1.194392517E-1,1.677742004E-1,1.770949960E-1
2.437204411E1,-1.311568171E-1,1.645784974E-1,1.888125539E-1
2.438196218E1,-1.513962448E-1,1.496652365E-1,1.792254597E-1
2.439190025E1,-1.705704331E-1,1.166430190E-1,1.483336985E-1
2.440183833E1,-1.854836941E-1,9.320788831E-2,1.131810099E-1
2.441179494E1,-1.865489334E-1,1.038602218E-1,8.761541545E-2
2.442173301E1,-1.727008969E-1,1.251648813E-1,7.802832127E-2
2.443167109E1,-1.599181145E-1,1.336867511E-1,8.335448056E-2
2.444157697E1,-1.684399694E-1,1.422086060E-1,1.099853069E-1
2.445151510E1,-1.705704331E-1,1.592523307E-1,1.589860320E-1
2.446145317E1,-1.780270636E-1,1.656437367E-1,2.090519816E-1
2.447139484E1,-1.929403245E-1,1.422086060E-1,2.399437428E-1
2.448133296E1,-2.025274336E-1,1.230344176E-1,2.367480397E-1
2.449127104E1,-2.131797522E-1,1.070559174E-1,2.015953511E-1
2.450121624E1,-2.185059190E-1,9.107742459E-2,1.525946259E-1
2.451115432E1,-2.163754553E-1,8.468602598E-2,1.142462417E-1
2.452109239E1,-2.121145278E-1,7.829462737E-2,9.933298081E-2
2.453104551E1,-2.131797522E-1,7.829462737E-2,1.046591476E-1
2.454098359E1,-2.131797522E-1,7.935985923E-2,1.270290315E-1
2.455092166E1,-2.067883611E-1,7.509893179E-2,1.536598653E-1
2.456083786E1,-1.993317306E-1,6.657706201E-2,1.664426625E-1
2.457077598E1,-1.950708032E-1,6.125089899E-2,1.728340536E-1
2.458071406E1,-2.014621943E-1,4.101147130E-2,1.781602204E-1
2.459068390E1,-2.270277888E-1,3.728315700E-3,1.792254597E-1
2.460062197E1,-2.600499988E-1,-1.118494663E-2,1.792254597E-1
2.461056005E1,-2.866808474E-1,-6.924014539E-3,1.781602204E-1
2.462048208E1,-2.898765504E-1,7.989247330E-3,1.802906841E-1
2.463042015E1,-2.643109560E-1,2.822867595E-2,1.888125539E-1
2.464035822E1,-2.344844192E-1,2.716344222E-2,1.909430176E-1
2.465032385E1,-2.206363827E-1,2.716344222E-2,1.898777932E-1
2.466026192E1,-2.206363827E-1,2.183727734E-2,1.877473146E-1
2.467019999E1,-2.259625494E-1,1.970681176E-2,1.792254597E-1
2.468012666E1,-2.387453467E-1,1.118494663E-2,1.621817350E-1
2.469006473E1,-2.600499988E-1,-1.651111245E-2,1.366161406E-1
2.470000281E1,-2.749632597E-1,-3.035914153E-2,1.195724085E-1
2.470994156E1,-2.664414048E-1,-1.331541315E-2,1.174419373E-1
2.471987963E1,-2.483324558E-1,1.651111245E-2,1.376813650E-1
2.472981770E1,-2.238320857E-1,4.846810177E-2,1.696383655E-1
2.473974833E1,-2.046578974E-1,6.657706201E-2,2.015953511E-1
2.474968640E1,-1.982664913E-1,5.272903293E-2,2.186390758E-1
2.475962447E1,-2.014621943E-1,1.864157803E-2,2.090519816E-1
2.476953593E1,-2.035926580E-1,-1.651111245E-2,1.802906841E-1
2.477947406E1,-2.057231218E-1,-5.272903293E-2,1.398118287E-1
2.478941213E1,-2.035926580E-1,-8.894696087E-2,1.014634445E-1
2.479936208E1,-2.014621943E-1,-9.959928691E-2,7.483261824E-2
2.480930020E1,-1.940055639E-1,-8.042509109E-2,5.991935730E-2
2.481923828E1,-1.758965999E-1,-3.888100386E-2,5.672365800E-2
2.482920098E1,-1.620485783E-1,1.597849536E-3,5.246272683E-2
2.483913906E1,-1.396786869E-1,2.503297664E-2,4.926702753E-2
2.484907713E1,-9.493889660E-2,7.083799690E-2,4.820179567E-2
2.485900067E1,-5.552527308E-2,1.059906855E-1,3.861469775E-2
2.486893869E1,-3.315537795E-2,1.081211492E-1,1.944050193E-2
2.487887676E1,-2.263620263E-3,9.320788831E-2,2.663082560E-4
2.488882452E1,2.756290510E-2,5.698996782E-2,-1.784265228E-2
2.489876260E1,4.886756465E-2,3.248960897E-2,-3.275591508E-2
2.490870062E1,7.230269164E-2,3.568530455E-2,-3.595161438E-2
2.491861728E1,9.467258304E-2,8.894696087E-2,-3.701684624E-2
2.492855536E1,1.085206121E-1,1.603175700E-1,-4.979964346E-2
2.493849343E1,1.095858440E-1,1.805569977E-1,-7.536523789E-2
2.494844952E1,1.138467789E-1,1.688394397E-1,-1.009308323E-1
2.495838754E1,1.308905035E-1,1.443390697E-1,-1.190397888E-1
2.496832562E1,1.447385401E-1,1.272953451E-1,-1.190397888E-1
2.497825426E1,1.628475040E-1,1.145125479E-1,-1.041265279E-1
2.498819228E1,1.830869317E-1,1.091863886E-1,-8.495233208E-2
2.499813036E1,1.905435622E-1,1.059906855E-1,-8.388710022E-2
2.500806630E1,1.724345982E-1,1.081211492E-1,-1.094526947E-1
2.501800432E1,1.596518010E-1,1.358172148E-1,-1.392792165E-1
2.502794239E1,1.532603949E-1,1.454043090E-1,-1.595186442E-1
2.503789494E1,1.489994675E-1,1.187734827E-1,-1.648448110E-1
2.504783296E1,1.458037645E-1,7.935985923E-2,-1.563229412E-1
2.505777104E1,1.511299312E-1,7.616416365E-2,-1.414096802E-1
2.506768192E1,1.404775977E-1,8.149032295E-2,-1.318225861E-1
2.507761999E1,1.106510833E-1,6.444659829E-2,-1.201050207E-1
2.508755807E1,8.402025700E-2,3.994623944E-2,-9.560466558E-2
2.509750567E1,5.738943070E-2,3.728315700E-3,-6.045197323E-2
2.510744369E1,4.354140162E-2,-2.290250920E-2,-3.382114694E-2
2.511738176E1,4.780233279E-2,-3.675054014E-2,-2.742975019E-2
2.512731124E1,4.673709720E-2,-5.698996782E-2,-3.595161438E-2
2.513724932E1,5.525896326E-2,-7.296846062E-2,-5.619104207E-2
2.514718739E1,6.484606117E-2,-6.444659829E-2,-6.577813625E-2
2.515715317E1,5.632419512E-2,-4.633763805E-2,-5.832150951E-2
2.516709119E1,3.288906813E-2,-2.609820850E-2,-3.701684624E-2
2.517702926E1,6.258244161E-3,-3.728315700E-3,-2.929390874E-3
2.518693640E1,-1.930734888E-2,1.597849536E-3,2.796236612E-2
2.519687447E1,-1.717688330E-2,-1.331541315E-2,5.459319428E-2
2.520681255E1,-6.524552125E-3,-3.781577200E-2,6.204982474E-2
2.521677083E1,1.264964230E-2,-5.698996782E-2,5.139749497E-2
2.522670885E1,3.928046674E-2,-7.296846062E-2,3.115806542E-2
2.523664692E1,6.271559745E-2,-8.575125784E-2,1.331541222E-3
2.524656588E1,6.804175675E-2,-8.788172156E-2,-3.382114694E-2
2.525650395E1,6.591129303E-2,-8.681648970E-2,-5.725627393E-2
2.526644202E1,6.378082931E-2,-8.894696087E-2,-5.512581021E-2
2.527639234E1,5.632419512E-2,-7.935985923E-2,-4.447348043E-2
2.528633041E1,5.419373140E-2,-5.272903293E-2,-2.210358530E-2
2.529626848E1,5.099803209E-2,-3.781577200E-2,4.527240526E-3
2.530622416E1,4.247616604E-2,-1.544587873E-2,2.902759984E-2
2.531616218E1,4.247616604E-2,-2.663082443E-3,4.500609636E-2
2.532610025E1,4.354140162E-2,-6.924014539E-3,4.181039706E-2
2.533601057E1,4.034570232E-2,-1.757634431E-2,2.583190054E-2
2.534594864E1,2.756290510E-2,-3.994623944E-2,5.592473317E-3
2.535588671E1,2.330197208E-2,-4.527240247E-2,-1.251648832E-2
2.536585437E1,3.821523488E-2,-6.924014539E-3,-2.210358530E-2
2.537579249E1,3.821523488E-2,3.142437339E-2,-2.742975019E-2
2.538573057E1,3.501953557E-2,5.698996782E-2,-2.316881903E-2
2.539566504E1,4.354140162E-2,7.083799690E-2,-1.677742042E-2
2.540560312E1,4.993279651E-2,8.149032295E-2,-2.103835158E-2
2.541554124E1,5.419373140E-2,9.746882319E-2,-3.062544949E-2
2.542545218E1,5.312849581E-2,1.102516204E-1,-4.873441160E-2
2.543539031E1,4.993279651E-2,1.219691783E-1,-6.258244067E-2
2.544532838E1,3.501953557E-2,1.272953451E-1,-6.897383928E-2
2.545528520E1,1.584534161E-2,1.390129030E-1,-6.577813625E-2
2.546522328E1,9.320789250E-4,1.560566425E-1,-6.471290439E-2
2.547516135E1,-7.589785382E-3,1.560566425E-1,-6.790860742E-2
2.548510494E1,-7.589785382E-3,1.379476786E-1,-6.790860742E-2
2.549504301E1,-1.198387123E-3,1.219691783E-1,-6.364767253E-2
2.550498114E1,1.997311832E-3,1.304910481E-1,-5.832150951E-2
2.551489270E1,-5.459319334E-3,1.709699035E-1,-5.619104207E-2
2.552483083E1,-1.824211515E-2,2.114487588E-1,-5.406057462E-2
2.553476890E1,-2.569874749E-2,2.263620198E-1,-5.086487532E-2
2.554474041E1,-2.356828004E-2,2.167749256E-1,-5.086487532E-2
2.555467848E1,-2.037258074E-2,1.965354979E-1,-5.619104207E-2
2.556461661E1,-1.504641678E-2,1.816222370E-1,-6.471290439E-2
2.557453781E1,1.997311832E-3,1.656437367E-1,-6.151720881E-2
2.558447588E1,1.691057347E-2,1.496652365E-1,-5.406057462E-2
2.559441395E1,2.543243766E-2,1.571218669E-1,-4.979964346E-2
2.560436421E1,2.756290510E-2,1.709699035E-1,-4.021254554E-2
2.561430234E1,2.543243766E-2,1.752308309E-1,-3.062544949E-2
2.562424041E1,2.223674022E-2,1.539261788E-1,-1.784265228E-2
2.563417598E1,1.051917579E-2,1.049254537E-1,-7.190322969E-3
2.564411406E1,1.997311832E-3,5.592473224E-2,4.527240526E-3
2.565405218E1,4.127778113E-3,1.438064594E-2,1.517957076E-2
2.566400614E1,6.258244161E-3,-3.728315700E-3,2.157096937E-2
2.567394421E1,9.320789250E-4,-1.118494663E-2,2.476666868E-2
2.568388234E1,-5.459319334E-3,-1.651111245E-2,2.157096937E-2
2.569381109E1,-8.655018173E-3,-1.864157803E-2,1.304910425E-2
2.570374921E1,-9.720250964E-3,-3.248960897E-2,6.657706574E-3
2.571368729E1,-1.291595027E-2,-6.551183015E-2,-2.929390874E-3
2.572362645E1,-2.143781446E-2,-1.123820841E-1,-8.255556226E-3
2.573356453E1,-2.889444493E-2,-1.549914032E-1,-6.125089712E-3
2.574350265E1,-2.250304818E-2,-1.635132730E-1,1.304910425E-2
2.575343807E1,-1.291595027E-2,-1.400781423E-1,3.754946589E-2
2.576337614E1,-6.524552125E-3,-1.166430190E-1,5.778888986E-2
2.577331426E1,-3.328853287E-3,-1.027949899E-1,6.950645149E-2
2.578323254E1,-9.720250964E-3,-1.091863886E-1,7.270215452E-2
2.579317062E1,-2.143781446E-2,-1.326215118E-1,6.418029219E-2
2.580310869E1,-3.528584540E-2,-1.432738453E-1,5.246272683E-2
2.581303666E1,-4.380770773E-2,-1.486000121E-1,4.074516147E-2
2.582297479E1,-4.593817517E-2,-1.454043090E-1,3.541899845E-2
2.583291286E1,-4.487293959E-2,-1.347519755E-1,3.754946589E-2
2.584286062E1,-4.061200842E-2,-1.113168523E-1,4.181039706E-2
2.585279874E1,-3.315537795E-2,-7.935985923E-2,4.607132822E-2
2.586273687E1,-3.315537795E-2,-4.527240247E-2,4.074516147E-2
2.587270072E1,-3.954677656E-2,-1.651111245E-2,3.541899845E-2
2.588263880E1,-4.274247587E-2,4.793548491E-3,3.328853101E-2
2.589257692E1,-4.700340703E-2,1.970681176E-2,3.435376659E-2
2.590249921E1,-5.765573680E-2,1.970681176E-2,3.861469775E-2
2.591243729E1,-6.830807030E-2,9.054481052E-3,4.713656008E-2
2.592237541E1,-7.896039635E-2,-5.858781748E-3,5.778888986E-2
2.593233249E1,-8.428656310E-2,-1.757634431E-2,6.311506033E-2
2.594227062E1,-7.896039635E-2,-1.757634431E-2,6.311506033E-2
2.595220869E1,-6.937330216E-2,-1.651111245E-2,5.565842614E-2
2.596211020E1,-6.298190355E-2,-2.396774292E-2,3.541899845E-2
2.597204833E1,-5.765573680E-2,-4.420717061E-2,1.198387146E-2
2.598198645E1,-4.593817517E-2,-5.592473224E-2,-6.125089712E-3
2.599193900E1,-2.889444493E-2,-4.953333735E-2,-1.997311972E-2
2.600187708E1,-1.824211515E-2,-3.888100386E-2,-2.636451647E-2
2.601181520E1,-1.398118306E-2,-2.503297664E-2,-1.890788600E-2
2.602176619E1,-1.398118306E-2,-1.118494663E-2,-3.994623665E-3
2.603170432E1,-2.143781446E-2,-2.663082443E-3,1.198387146E-2
2.604164244E1,-2.782921307E-2,1.597849536E-3,2.370143496E-2
2.605154786E1,-3.315537795E-2,-4.793548491E-3,3.009283356E-2
2.606148598E1,-3.741630912E-2,-2.290250920E-2,3.115806542E-2
2.607142411E1,-3.528584540E-2,-4.207670316E-2,2.583190054E-2
2.608137213E1,-2.143781446E-2,-4.846810177E-2,1.411433797E-2
2.609131025E1,-9.720250964E-3,-5.379426852E-2,-7.989247679E-4
2.610124838E1,1.997311832E-3,-6.870753318E-2,-1.997311972E-2
2.611118525E1,1.797580719E-2,-7.403369248E-2,-3.914731368E-2
2.612112333E1,2.756290510E-2,-7.190322876E-2,-5.619104207E-2
2.613106145E1,4.354140162E-2,-6.657706201E-2,-6.897383928E-2
2.614103453E1,6.910699606E-2,-5.272903293E-2,-7.003907114E-2
2.615097260E1,9.786828607E-2,-3.888100386E-2,-6.471290439E-2
2.616091072E1,1.298252791E-1,-3.248960897E-2,-5.938674137E-2
2.617082234E1,1.575213373E-1,-3.142437339E-2,-5.619104207E-2
2.618076041E1,1.639127284E-1,-2.609820850E-2,-5.938674137E-2
2.619069859E1,1.703041345E-1,-1.651111245E-2,-6.684337556E-2
2.620063260E1,1.873478591E-1,5.326165119E-4,-6.577813625E-2
2.621057072E1,1.990654171E-1,3.035914153E-2,-6.790860742E-2
2.622050880E1,1.980001926E-1,4.740286991E-2,-7.430000603E-2
2.623046916E1,1.852173954E-1,5.698996782E-2,-8.921326697E-2
2.624040723E1,1.692388952E-1,5.272903293E-2,-1.051917598E-1
2.625034536E1,1.521951705E-1,1.970681176E-2,-1.201050207E-1
2.626026864E1,1.351514459E-1,-2.290250920E-2,-1.382139921E-1
2.627020671E1,1.308905035E-1,-7.190322876E-2,-1.435401440E-1
2.628014484E1,1.372819096E-1,-1.091863886E-1,-1.318225861E-1
2.629008098E1,1.479342431E-1,-1.006645188E-1,-1.073222235E-1
2.630001906E1,1.500647068E-1,-7.190322876E-2,-7.856093347E-2
2.630995718E1,1.532603949E-1,-4.101147130E-2,-6.045197323E-2
2.631989833E1,1.553908736E-1,-1.225017942E-2,-6.151720881E-2
2.632983645E1,1.458037645E-1,-3.781577200E-2,-8.601756394E-2
2.633977458E1,1.447385401E-1,-9.001219273E-2,-1.328878254E-1
2.634971088E1,1.511299312E-1,-1.251648813E-1,-1.850842386E-1
